Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Outlet_Years,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_1,Outlet_Size_2,Outlet_Size_3,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDR39,20.35,0.9976020481223061,Meat,184.1292,OUT046,1997,2189.1504,16,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
NCL30,18.1,1.0008699813418833,Household,127.5336,OUT046,1997,1789.6704,16,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
FDT02,12.6,1.0016843356271266,Dairy,33.4874,OUT018,2009,105.8622,4,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
FDT25,7.5,0.9997991601914666,Canned,122.7072,OUT049,1999,1470.0864,14,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
FDH53,20.5,0.75,Frozen Foods,83.2592,OUT017,2007,1155.8288,6,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False
DRB48,16.75,0.9227736386017239,Soft Drinks,37.4822,OUT017,2007,549.9508,6,False,True,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
FDX16,17.85,1.5168967826000022,Frozen Foods,150.205,OUT010,1998,149.805,15,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
FDH48,13.5,0.9038329639289298,Baking Goods,85.554,OUT045,2002,1731.08,11,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
FDF20,12.85,0.8985722045186488,Fruits and Vegetables,199.0768,OUT013,1987,3153.2288,26,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
FDJ03,12.35,1.4308800557590322,Dairy,47.8692,OUT010,1998,49.2692,15,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
DRJ35,10.1,1.004041823855512,Hard Drinks,60.6878,OUT017,2007,363.5268,6,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
NCN17,11.0,0.998405961570136,Health and Hygiene,101.9358,OUT013,1987,1105.8938,26,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
FDN09,14.15,0.9065374436322119,Snack Foods,243.7828,OUT035,2004,6579.4356,9,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
NCR30,20.6,0.8067032170719357,Household,74.8696,OUT013,1987,223.7088,26,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
FDW23,5.765,0.8898183934446146,Baking Goods,37.2164,OUT049,1999,579.246,14,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
DRN35,8.01,1.5037683939038784,Hard Drinks,36.6532,OUT010,1998,71.9064,15,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FDL08,10.8,1.0017240614669463,Fruits and Vegetables,243.2144,OUT045,2002,1225.072,11,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
DRL35,15.7,1.026030386373352,Hard Drinks,42.177,OUT017,2007,735.709,6,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
NCS42,8.6,0.9997995709661041,Household,91.8146,OUT049,1999,2371.5796,14,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
NCY29,13.65,0.9091553209482172,Health and Hygiene,55.993,OUT027,1985,1471.418,28,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
FDO32,6.36,1.003139537955956,Fruits and Vegetables,47.506,OUT018,2009,1071.938,4,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
NCU17,5.32,1.0192335725784663,Health and Hygiene,100.6674,OUT035,2004,2648.5524,9,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
FDY03,17.6,0.844181034770661,Meat,111.1202,OUT027,1985,3150.5656,28,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
NCI30,20.25,1.5536145013367542,Household,244.346,OUT019,1985,246.346,28,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
FDI04,13.65,0.8987233295490251,Frozen Foods,199.3426,OUT027,1985,3757.1094,28,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
FDC35,7.435,0.8982330904082864,Starchy Foods,205.2638,OUT013,1987,3520.0846,26,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
FDN38,6.615,0.8881058776973652,Canned,251.6408,OUT046,1997,6008.1792,16,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
FDJ48,11.3,0.9177971954324282,Baking Goods,247.8118,OUT046,1997,2964.1416,16,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
FDH57,10.895,0.911280285772679,Fruits and Vegetables,131.9284,OUT035,2004,659.142,9,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
FDI40,11.5,0.9976915532626218,Frozen Foods,100.8358,OUT046,1997,2111.2518,16,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
FDF50,4.905,0.9961548053772179,Canned,198.9768,OUT027,1985,4729.8432,28,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
FDA07,7.55,0.9112233663802781,Fruits and Vegetables,123.9072,OUT013,1987,1102.5648,26,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
FDZ60,20.5,0.8728846719890065,Baking Goods,109.4596,OUT018,2009,431.4384,4,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
FDW38,5.325,0.9641744366036621,Dairy,53.2298,OUT017,2007,1240.3854,6,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False
NCF55,6.675,0.9996015373491837,Household,33.3874,OUT046,1997,1235.059,16,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
FDR37,16.5,0.9124665649324976,Breakfast,183.3292,OUT046,1997,2006.7212,16,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
FDZ33,10.195,0.9182438120692684,Snack Foods,149.0076,OUT049,1999,1182.4608,14,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
FDV01,19.2,0.8481362931937684,Canned,155.4314,OUT045,2002,3568.0222,11,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
FDI02,15.7,1.0016843370620685,Canned,114.1202,OUT018,2009,787.6414,4,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
DRH25,18.7,0.9053478154333298,Soft Drinks,50.2324,OUT013,1987,623.1888,26,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
NCY29,13.65,0.9173009087769148,Health and Hygiene,55.093,OUT018,2009,452.744,4,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
FDR04,7.075,0.9217590264080064,Frozen Foods,98.6068,OUT027,1985,2430.17,28,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
FDR44,6.11,1.0167304212393578,Fruits and Vegetables,129.5968,OUT045,2002,2348.9424,11,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
FDJ41,6.85,0.9029457863733495,Frozen Foods,262.0594,OUT017,2007,1569.9564,6,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False
FDL43,10.1,0.9949340471709283,Meat,78.467,OUT027,1985,3292.381,28,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
FDB21,7.475,1.0445377157996862,Fruits and Vegetables,243.4854,OUT017,2007,1691.7978,6,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False
NCU42,9.0,1.0026896593726675,Household,170.2474,OUT018,2009,4211.185,4,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
FDY21,15.1,0.7499999999999999,Snack Foods,195.211,OUT013,1987,3142.576,26,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
FDK58,11.35,0.8,Snack Foods,101.5016,OUT046,1997,202.4032,16,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
DRD13,15.0,1.0004900793823983,Soft Drinks,65.2168,OUT049,1999,958.752,14,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
FDU35,6.44,0.6666666666666666,Breads,98.27,OUT046,1997,2396.88,16,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
FDX23,6.445,1.5028454028933282,Baking Goods,95.0436,OUT010,1998,94.5436,15,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
FDQ39,14.8,0.9282364576519392,Meat,189.2846,OUT045,2002,1719.7614,11,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
FDR31,6.46,0.8658435557628215,Fruits and Vegetables,147.4102,OUT027,1985,3207.8244,28,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
FDS28,8.18,0.9987481126291757,Frozen Foods,56.6588,OUT035,2004,687.1056,9,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
DRN36,15.2,0.8793667730314279,Soft Drinks,94.1752,OUT045,2002,2109.2544,11,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
FDX60,14.35,0.994149502512705,Baking Goods,77.996,OUT027,1985,2716.464,28,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
NCB54,8.76,1.003035339998671,Health and Hygiene,126.2336,OUT017,2007,1406.1696,6,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False
FDC15,18.1,0.8572520773403612,Dairy,158.9288,OUT018,2009,1571.288,4,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
NCP17,19.35,1.036418747387887,Health and Hygiene,62.2168,OUT027,1985,1661.8368,28,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
FDY39,5.305,0.76849330355252,Meat,181.8608,OUT049,1999,4594.02,14,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
FDH33,12.85,0.9173328161974224,Snack Foods,43.5428,OUT049,1999,615.1992,14,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
FDG09,20.6,0.9251308266914464,Fruits and Vegetables,187.2556,OUT027,1985,4506.1344,28,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
FDO10,13.65,0.9543604258770275,Snack Foods,56.4588,OUT027,1985,973.3996,28,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
FDD39,16.7,0.8980460564335835,Dairy,214.385,OUT027,1985,4327.7,28,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
FDJ09,15.0,1.088380460644532,Snack Foods,46.9744,OUT045,2002,679.116,11,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
DRQ35,9.3,1.0004900876020115,Hard Drinks,123.2388,OUT049,1999,1857.582,14,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
FDV38,19.25,0.8640618668242258,Dairy,54.5956,OUT049,1999,764.3384,14,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
FDJ60,19.35,0.9978011836940573,Baking Goods,164.5184,OUT013,1987,1651.184,26,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
FDJ15,11.35,1.0052182255898645,Dairy,181.9608,OUT017,2007,1653.8472,6,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False
FDR08,18.7,0.8889643015084168,Fruits and Vegetables,111.0886,OUT049,1999,222.3772,14,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
FDZ55,6.055,0.9988801762364671,Fruits and Vegetables,160.892,OUT046,1997,2396.88,16,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
